"Houailou","HLU","Houailou","New Caledonia"
,,,
"Houeisay","HOE","Houeisay","Laos"
,,,
"Houghton","HTL","Roscommon County","United States"
,,,
"City name","Airport Code",,"Country name"
,,,
"Houlton","HUL","International","United States"
,,,
"Houma","HUM","Terrebonne","United States"
,,,
"Houn","HUQ","Houn","Libya"
,,,
"Houston","ZHO","Bus Station","Canada"
,,,
"Houston","AAP","Andrau Airpark","United States"
,,,
"Houston","JDX","Central Bus. District","United States"
,,,
"Houston","DWH","David Wayne Hooks","United States"
,,,
"Houston","EFD","Ellington Field","United States"
,,,
"Houston","IAH","George Bush Intercntl.","United States"
,,,
"Houston","JGP","Greenway Plaza H/P","United States"
,,,
"Houston","HOU","Hobby","United States"
,,,
"Houston","JMA","Marriot Astrodome","United States"
,,,
"Houston","JPT","Park Ten Heliport","United States"
,,,
"Houston","SPX","Spaceland","United States"
,,,
"Houston","JGQ","Transco Twr Galleria","United States"
,,,
"Houston","IWS","West Houston","United States"
,,,
"City name","Airport Code",,"Country name"
,,,
"Houston","JWH","Westchase Hilton H/P","United States"
,,,
"Houston","JWL","Woodlawns","United States"
,,,
"Hoy Island","HOY","Hoy Island","United Kingdom"
,,,
"Hsinchu","HSZ","Hsinchu","Taiwan"
,,,
"Hua Hin","HHQ","Hua Hin Airport","Thailand"
,,,
"Huacaraje","BVK","Huacaraje","Bolivia"
,,,
"Huahine","HUH","Huahine","French Polynesia"
,,,
"Hualien","HUN","Hualien","Taiwan"
,,,
"Huambo","NOV","Huambo","Angola"
,,,
"Huanghua","HHA","Changsha Huanghua","China"
,,,
"Huangpu","ZMY","Harbour","China"
,,,
"Huangyan","HYN","Huangyan","China"
,,,
"Huanuco","HUU","Huanuco","Peru"
,,,
"Huatulco","HUX","Huatulco","Mexico"
,,,
"Hubli","HBX","Hubli","India"
,,,
"Hudiksvall","HUV","Hudiksvall","Sweden"
,,,
"City name","Airport Code",,"Country name"
,,,
"Hudson","HCC","Columbia County","United States"
,,,
"Hudson Bay","YHB","Hudson Bay","Canada"
,,,
"Hue","HUI","Phu Bai","Viet Nam"
,,,
"Huehuetenango","HUG","Huehuetenango","Guatemala"
,,,
"Huelva","HEV","Huelva","Spain"
,,,
"Huesca","HSK","Huesca","Spain"
,,,
"Hughenden","HGD","Hughenden","Australia"
,,,
"Hughes","HUS","Municipal","United States"
,,,
"Hugo","HUJ","Hugo","United States"
,,,
"Huizhou","HUZ","Huizhou","China"
,,,
"Hukuntsi","HUK","Hukuntsi","Botswana"
,,,
"Hultsfred","HLF","Hultsfred","Sweden"
,,,
"Humacao","HUC","Humacao Arpt","Puerto Rico"
,,,
"Humacao","PPD","Palmas Del Mar","Puerto Rico"
,,,
"Humberside","HUY","Humberside Arpt","United Kingdom"
,,,
"Humbert River","HUB","Humbert River","Australia"
,,,
"City name","Airport Code",,"Country name"
,,,
"Humboldt","HUD","Humboldt","United States"
,,,
"Humboldt","HBO","Municipal","United States"
,,,
"Humen","ZTI","Humen Port","China"
,,,
"Humera","HUE","Humera","Ethiopia"
,,,
"Huntingburg","HNB","Municipal","United States"
,,,
"Huntington","HTS","Tri-State/Milton","United States"
,,,
"Huntsville","HUA","Redstone AAF","United States"
,,,
"Huntsville","HSV","Huntsville","United States"
,,,
"Hurghada","HRG","Hurghada","Egypt"
,,,
"Huron","HON","Howes","United States"
,,,
"Husavik","HZK","Husavik","Iceland"
,,,
"Huslia","HSL","Huslia","United States"
,,,
"Husum","QHU","Husum","Germany"
,,,
"Hutchinson","HUT","Hutchinson","United States"
,,,
"Hvammstangi","HVM","Hvammstangi","Iceland"
,,,
"Hwange","WKI","Hwange","Zimbabwe"
,,,
"City name","Airport Code",,"Country name"
,,,
"Hwange Nat Park","HWN","Hwange Nat Park","Zimbabwe"
,,,
"Hyannis","HYA","Barnstable","United States"
,,,
"Hydaburg","HYG","SPB","United States"
,,,
"Hyder","WHD","SPB","United States"
,,,
"Hyderabad","HYD","Begumpet Airport","India"
,,,
"Hyderabad","HDD","Hyderabad","Pakistan"
,,,
"Hyvinkaa","HYV","Hyvinkaa","Finland"
,,,
"Iamalele","IMA","Iamalele","Papua New Guinea"
,,,
"Iasi","IAS","Iasi","Romania"
,,,
"Iaura","IAU","Iaura","Papua New Guinea"
,,,
"Ibadan","IBA","Ibadan","Nigeria"
,,,
"Ibague","IBE","Ibague","Colombia"
,,,
"Iberia","IBP","Iberia","Peru"
,,,
"Ibiza","IBZ","Ibiza","Spain"
,,,
"Ibo","IBO","Ibo","Mozambique"
,,,
"Iboki","IBI","Iboki","Papua New Guinea"
,,,
"City name","Airport Code",,"Country name"
,,,
"Icabaru","ICA","Icabaru","Venezuela"
,,,
"Icy Bay","ICY","Icy Bay","United States"
,,,
"Ida Grove","IDG","Municipal","United States"
,,,
"Idaho Falls","IDA","Fanning Field","United States"
,,,
"Idiofa","IDF","Idiofa","Zaire"
,,,
"Idre","IDB","Idre","Sweden"
,,,
"Iejima","IEJ","Iejima","Japan"
,,,
"Iffley","IFF","Iffley","Australia"
,,,
"Igarka","IAA","Igarka","Russian Federation"
,,,
"Iginniarfik","QFI","Heliport","Greenland"
,,,
"Igiugig","IGG","Igiugig","United States"
,,,
"Igloolik","YGT","Igloolik","Canada"
,,,
"Ignace","ZUC","Ignace","Canada"
,,,
"Iguassu Falls","IGU","Cataratas","Brazil"
,,,
"Iguazu","IGR","Cataratas","Argentina"
,,,
"Iguela","IGE","Iguela","Gabon"
,,,
"City name","Airport Code",,"Country name"
,,,
"Ihosy","IHO","Ihosy","Madagascar"
,,,
"Ihu","IHU","Ihu","Papua New Guinea"
,,,
"Ijui","IJU","J.Batista Bos Filho","Brazil"
,,,
"Ikamiut","QJI","Heliport","Greenland"
,,,
"Ikaria Island","JIK","Ikaria","Greece"
,,,
"Ikela","IKL","Ikela","D. R. Congo (Zaire)"
,,,
"Ikerasaarsuk","QRY","Heliport","Greenland"
,,,
"Iki","IKI","Iki","Japan"
,,,
"Ila Da Chilonzuene","IDC","Ila Da Chilonzuene","Mozambique"
,,,
"Ilaam","IIL","Ilaam","Iran"
,,,
"Ilaka","ILK","Ilaka","Madagascar"
,,,
"Ile Des Pins","ILP","Ile Des Pins","New Caledonia"
,,,
"Ile Ouen","IOU","Ile Ouen","New Caledonia"
,,,
"Ilebo","PFR","Ilebo","Zaire"
,,,
"Ileg","ILX","Ileg","Papua New Guinea"
,,,
"Iles De La Madeleine","YGR","Iles De La Madeleine","Canada"
,,,
"City name","Airport Code",,"Country name"
,,,
"Ilford","ILF","Ilford","Canada"
,,,
"Ilha Solteira","ILB","Ilha Solteira","Brazil"
,,,
"Ilheus","IOS","Eduardo Gomes","Brazil"
,,,
"Iliamna","ILI","Iliamna","United States"
,,,
"Iligan","IGN","Maria Cristina","Philippines"
,,,
"Ilimanaq","XIQ","Harbour","Greenland"
,,,
"Illaga","ILA","Illaga","Indonesia"
,,,
"Illisheim","ILH","Illis Airbase","Germany"
,,,
"Illizi","VVZ","Illizi","Algeria"
,,,
"Ilo","ILQ","Ilo","Peru"
,,,
"Iloilo","ILO","Mandurriao","Philippines"
,,,
"Ilorin","ILR","Ilorin","Nigeria"
,,,
"Ilu","IUL","Ilu","Indonesia"
,,,
"Ilulissat","JAV","Ilulissat","Greenland"
,,,
"Imane","IMN","Imane","Papua New Guinea"
,,,
"Imbaimadai","IMB","Imbaimadai","Guyana"
,,,
"City name","Airport Code",,"Country name"
,,,
"Immokalee","IMM","Immokalee","United States"
,,,
"Imonda","IMD","Imonda","Papua New Guinea"
,,,
"Imperatriz","IMP","Imperatriz","Brazil"
,,,
"Imperial","IPL","Imperial County","United States"
,,,
"Imperial","IML","Imperial","United States"
,,,
"Imperial Beach","NRS","NAS","United States"
,,,
"Impfondo","ION","Impfondo","Congo"
,,,
"Imphal","IMF","Municipal","India"
,,,
"In Amenas","IAM","In Amenas","Algeria"
,,,
"In Guezzam","INF","In Guezzam","Algeria"
,,,
"In Salah","INZ","In Salah","Algeria"
,,,
"Inagua","IGA","Inagua","Bahamas"
,,,
"Inanwatan","INX","Inanwatan","Indonesia"
,,,
"Incheon","JCN","Heliport","Korea (South)"
,,,
"Indagen","IDN","Indagen","Papua New Guinea"
,,,
"Indaselassie","SHC","Indaselassie","Ethiopia"
,,,
"City name","Airport Code",,"Country name"
,,,
"Independence","INB","Independence","Belize"
,,,
"Independence","IDP","Independence","United States"
,,,
"Indian Springs","INS","Af Aux","United States"
,,,
"Indiana","IDI","Indiana","United States"
,,,
"Indianapolis","IND","International","United States"
,,,
"Indigo Bay Lodge","IBL","Indigo Bay Lodge","Mozambique"
,,,
"Indore","IDR","Indore","India"
,,,
"Indulkana","IDK","Indulkana","Australia"
,,,
"Ine Island","IMI","Ine Island","Marshall Islands"
,,,
"Ingeniero Jacobacci","IGB","Ingeniero Jacobacci","Argentina"
,,,
"Ingham","IGH","Ingham","Australia"
,,,
"Ingolstadt-Manching","IGS","Ingolstadt-Manching","Germany"
,,,
"Inhaca","IHC","Inhaca","Mozambique"
,,,
"Inhambane","INH","Inhambane","Mozambique"
,,,
"Inhaminga","IMG","Inhaminga","Mozambique"
,,,
"Inisheer","INQ","Inisheer","Ireland"
,,,
"City name","Airport Code",,"Country name"
,,,
"Inishmaan","IIA","Inishmaan","Ireland"
,,,
"Inishmore","IOR","Kilronan","Ireland"
,,,
"Injune","INJ","Injune","Australia"
,,,
"Inkerman","IKP","Inkerman","Australia"
,,,
"Innamincka","INM","Innamincka","Australia"
,,,
"Innisfail","IFL","Innisfail","Australia"
,,,
"Innsbruck","INN","Kranebitten","Austria"
,,,
"Inongo","INO","Inongo","Zaire"
,,,
"Inta","INA","Inta","Russian Federation"
,,,
"International Falls","INL","Falls Intl","United States"
,,,
"Inukjuak","YPH","Inukjuak","Canada"
,,,
"Inus","IUS","Inus","Papua New Guinea"
,,,
"Inuvik","YEV","Inuvik/Mike Zubko","Canada"
,,,
"Invercargill","IVC","Invercargill","New Zealand (aotearoa)"
,,,
"Inverell","IVR","Inverell","Australia"
,,,
"Inverlake","TIL","Inverlake","Canada"
,,,
"City name","Airport Code",,"Country name"
,,,
"Inverness","INV","Inverness","United Kingdom"
,,,
"Inverness","ZIV","ScotRail","United Kingdom"
,,,
"Inverway","IVW","Inverway","Australia"
,,,
"Inyati","INY","Inyati","South Africa"
,,,
"Inyokern","IYK","Kern County","United States"
,,,
"Ioannina","IOA","Ioannina","Greece"
,,,
"Iokea","IOK","Iokea","Papua New Guinea"
,,,
"Ioma","IOP","Ioma","Papua New Guinea"
,,,
"Iowa City","IOW","Iowa City","United States"
,,,
"Iowa Falls","IFA","Iowa Falls","United States"
,,,
"Ipatinga","IPN","Usiminas","Brazil"
,,,
"Ipiales","IPI","San Luis","Colombia"
,,,
"Ipiau","IPU","Ipiau","Brazil"
,,,
"Ipil","IPE","Ipil","Philippines"
,,,
"Ipiranga","IPG","Ipiranga","Brazil"
,,,
"Ipoh","IPH","Ipoh","Malaysia"
,,,
"City name","Airport Code",,"Country name"
,,,
"Ipota","IPA","Ipota","Vanuatu"
,,,
"Ipswich","IPW","Ipswich (Closed)","United Kingdom"
,,,
"Iqaluit","YFB","Iqaluit","Canada"
,,,
"Iquique","IQQ","Cavancha","Chile"
,,,
"Iquitos","IQT","C.F. Secada","Peru"
,,,
"Iraan","IRB","Municipal","United States"
,,,
"Iran Shahr","IHR","Iran Shahr","Iran"
,,,
"Irece","IRE","Irece","Brazil"
,,,
"Iringa","IRI","Nduli","Tanzania"
,,,
"Iriona","IRN","Iriona","Honduras"
,,,
"Irkutsk","IKT","Irkutsk","Russian Federation"
,,,
"Iron Mountain","IMT","Ford","United States"
,,,
"Ironwood","IWD","Gogebic County","United States"
,,,
"Isabel Pass","ISL","Isabel Pass","United States"
,,,
"Isafjordur","IFJ","Isafjordur","Iceland"
,,,
"Ischia","ISH","Ischia","Italy"
,,,
"City name","Airport Code",,"Country name"
,,,
"Iscuande","ISD","Iscuande","Colombia"
,,,
"Isfahan","IFN","Isfahan","Iran"
,,,
"Ishigaki","ISG","Ishigaki","Japan"
,,,
"Ishurdi","IRD","Ishurdi","Bangladesh"
,,,
"Isiro","IRP","Matari","Zaire"
,,,
"Isisford","ISI","Isisford","Australia"
,,,
"Isla Mujeres","ISJ","Isla Mujeres","Mexico"
,,,
"Islamabad","ISB","Islamabad Intl","Pakistan"
,,,
"Island Lk/Garden Hill","YIV","Island Lk/Garden Hill","Canada"
,,,
"Islay","ILY","Glenegedale","United Kingdom"
,,,
"Isle Of Man","IOM","Ronaldsway","United Kingdom"
,,,
"Isle Of Skye","SKL","Broadford","United Kingdom"
,,,
"Isles Of Scilly","ISC","St Marys","United Kingdom"
,,,
"Isles Of Scilly","TSO","Tresco","United Kingdom"
,,,
"Islip","ISP","Long Island Macarthur","United States"
,,,
"Isparta","ISE","Isparta","Turkey"
,,,
"City name","Airport Code",,"Country name"
,,,
"Istanbul","IST","Ataturk","Turkey"
,,,
"Istanbul","SAW","Sabiha Gokcen","Turkey"
,,,
"Itabuna","ITN","Itabuna","Brazil"
,,,
"Itacoatiara","ITA","Itacoatiara","Brazil"
,,,
"Itaituba","ITB","Itaituba","Brazil"
,,,
"Itambacuri","ITI","Itambacuri","Brazil"
,,,
"Itaperuna","ITP","Itaperuna","Brazil"
,,,
"Itaqui","ITQ","Itaqui","Brazil"
,,,
"Itauba","AUB","Itauba","Brazil"
,,,
"Ithaca","ITH","Tompkins County","United States"
,,,
"Itokama","ITK","Itokama","Papua New Guinea"
,,,
"Ittoqqortoormiit","OBY","Ittoqqortoormiit","Greenland"
,,,
"Itubera","ITE","Itubera","Brazil"
,,,
"Itumbiara","ITR","Itumbiara","Brazil"
,,,
"Ivalo","IVL","Ivalo","Finland"
,,,
"Ivangrad","IVG","Ivangrad","Yugoslavia"
,,,
"City name","Airport Code",,"Country name"
,,,
"Ivanof Bay","KIB","SPB","United States"
,,,
"Ivano-Frankovsk","IFO","Ivano-Frankovsk","Ukraine"
,,,
"Ivanova","IWA","Ivanova","Russian Federation"
,,,
"Ivishak","IVH","Ivishak","United States"
,,,
"Ivujivik","YIK","Ivujivik","Canada"
,,,
"Iwami","IWJ","Iwami","Japan"
,,,
"Iwo Jima Vol","IWO","Iwo Jima Airbase","Japan"
,,,
"Ixtapa/Zihuatanejo","ZIH","Internacional","Mexico"
,,,
"Ixtepec","IZT","Ixtepec","Mexico"
,,,
"Izhevsk","IJK","Izhevsk","Russian Federation"
,,,
"Izmir","ADB","Adnan Menderes Arpt","Turkey"
,,,
"Izmir","IGL","Cigli Military Arpt","Turkey"
,,,
"Izumo","IZO","Izumo","Japan"
,,,
"Jabalpur","JLR","Jabalpur","India"
,,,
"Jabiru","JAB","Jabiru","Australia"
,,,
"Jabot","JAT","Jabot","Marshall Islands"
,,,
"City name","Airport Code",,"Country name"
,,,
"Jacareacanga","JCR","Jacareacanga","Brazil"
,,,
"Jackpot","KPT","Jackpot","United States"
,,,
"Jackson","JXN","Reynolds Municipal","United States"
,,,
"Jackson","MJQ","Jackson","United States"
,,,
"Jackson","HKS","Hawkins Field","United States"
,,,
"Jackson","JAN","Jackson-Evers","United States"
,,,
"Jackson","MKL","Mckellar","United States"
,,,
"Jackson","JAC","Jackson Hole","United States"
,,,
"Jacksonville","LRF","Little Rock Afb","United States"
,,,
"Jacksonville","NZC","Cecil Field NAS","United States"
,,,
"Jacksonville","CRG","Craig Municipal","United States"
,,,
"Jacksonville","JAX","International","United States"
,,,
"Jacksonville","NIP","Jacksonville NAS","United States"
,,,
"Jacksonville","IJX","Municipal","United States"
,,,
"Jacksonville","OAJ","Albert J Ellis","United States"
,,,
"Jacksonville","JKV","Jacksonville","United States"
,,,
"City name","Airport Code",,"Country name"
,,,
"Jacmel","JAK","Jacmel","Haiti"
,,,
"Jacobabad","JAG","Jacobabad","Pakistan"
,,,
"Jacobina","JCM","Jacobina","Brazil"
,,,
"Jacquinot Bay","JAQ","Jacquinot Bay","Papua New Guinea"
,,,
"Jaffna","JAF","Kankesanturai","Sri Lanka"
,,,
"Jaffrey","AFN","Municipal","United States"
,,,
"Jagdalpur","JGB","Jagdalpur","India"
,,,
"Jahrom","JAR","Jahrom","United States"
,,,
"Jaipur","JAI","Sanganeer","India"
,,,
"Jaisalmer","JSA","Jaisalmer","India"
,,,
"Jakarta","HLP","Halim Perdana Kusuma","Indonesia"
,,,
"Jakarta","JKT","Soekarno-Hatta Intl","Indonesia"
,,,
"Jalalabad","JAA","Jalalabad","Afghanistan"
,,,
"Jalapa","JAL","Jalapa","Mexico"
,,,
"Jales","JLS","Jales","Brazil"
,,,
"Jaluit Island","UIT","Jaluit Island","Marshall Islands"
,,,
"City name","Airport Code",,"Country name"
,,,
"Jamba","JMB","Jamba","Angola"
,,,
"Jambi","DJB","Sultan Taha Syarifudn","Indonesia"
,,,
"Jambol","JAM","Jambol","Bulgaria"
,,,
"Jamestown","JMS","Jamestown","United States"
,,,
"Jamestown","JHW","Jamestown","United States"
,,,
"Jammu","IXJ","Satwari","India"
,,,
"Jamnagar","JGA","Govardhanpur","India"
,,,
"Jamshedpur","IXW","Sonari","India"
,,,
"Janakpur","JKR","Janakpur","Nepal"
,,,
"Perth","JAD","Jandakot","Australia"
,,,
"Janesville","JVL","Rock County","United States"
,,,
"Januaria","JNA","Januaria","Brazil"
,,,
"Jaque","JQE","Jaque","Panama"
,,,
"Jasper","APT","Marion County","United States"
,,,
"Jasper","JAS","County","United States"
,,,
"Jasper-Hinton","YJP","Jasper-Hinton","Canada"
,,,
"City name","Airport Code",,"Country name"
,,,
"Jatai","JTI","Jatai","Brazil"
,,,
"Jauja","JAU","Jauja","Peru"
,,,
"Jayapura","DJJ","Sentani","Indonesia"
,,,
"Jazan","GIZ","Jazan","Saudi Arabia"
,,,
"Dammam","XZF","Dammam Port","Saudi Arabia"
,,,
"Jeddah","JED","King Abdulaziz International","Saudi Arabia"
,,,
"Jefferson","EFW","Municipal","United States"
,,,
"Jefferson","JFN","Ashtabula","United States"
,,,
"Jefferson City","JEF","Memorial","United States"
,,,
"Jeh","JEJ","Jeh","Marshall Islands"
,,,
"Jeju","JCJ","Chuja Heliport","Korea (South)"
,,,
"Jeju","CJU","Jeju Airport","Korea (South)"
,,,
"Jeju","JSP","Seogwipo Heliport","Korea (South)"
,,,
"Jena","ZJS","Jena Railway","Germany"
,,,
"Jenpeg","ZJG","Jenpeg","Canada"
,,,
"Jeonju","CHN","Jeonju","Korea (South)"
,,,
"City name","Airport Code",,"Country name"
,,,
"Jequie","JEQ","Jequie","Brazil"
,,,
"Jeremie","JEE","Jeremie","Haiti"
,,,
"Jerez De La Frontera","XRY","Jerez De La Frontera","Spain"
,,,
"Jersey","JER","States","United Kingdom"
,,,
"Jerusalem","JRS","Jerusalem","Israel"
,,,
"Jesolo","JLO","Jesolo","Italy"
,,,
"Jessore","JSR","Jessore","Bangladesh"
,,,
"Jeypore","PYB","Jeypore","India"
,,,
"Ji An","JGS","Ji An/Jing Gang Shan","China"
,,,
"Jiamusi","JMU","Jiamusi","China"
,,,
"Jiang Men","ZBD","Jiang Men Ferry","China"
,,,
"Jiayuguan","JGN","Jiayuguan","China"
,,,
"Jijel","GJL","Jijel","Algeria"
,,,
"Jijiga","JIJ","Jigiga","Ethiopia"
,,,
"Jilin","JIL","Jilin","China"
,,,
"Jimma","JIM","Jimma","Ethiopia"
,,,
"City name","Airport Code",,"Country name"
,,,
"Jinan","TNA","Jinan","China"
,,,
"Jingdezhen","JDZ","Jingdezhen","China"
,,,
"Jinghong","JHG","Gasa","China"
,,,
"Jinhae","CHF","Jinhae","Korea (South)"
,,,
"Jining","JNG","Jining","China"
,,,
"Jinja","JIN","Jinja","Uganda"
,,,
"Jinjiang","JJN","Jinjiang","China"
,,,
"Jinju","HIN","Sacheon","Korea (South)"
,,,
"Jinka","BCO","Jinka","Ethiopia"
,,,
"Jinzhou","JNZ","Jinzhou","China"
,,,
"Ji-Parana","JPR","Ji-Parana","Brazil"
,,,
"Jipijapa","JIP","Jipijapa","Ecuador"
,,,
"Jiri","JIR","Jiri","Nepal"
,,,
"Jiroft","JYR","Jiroft","Iran"
,,,
"Jiujiang","JIU","Jiujiang","China"
,,,
"Jiuquan","CHW","Jiuquan","China"
,,,
"City name","Airport Code",,"Country name"
,,,
"Jiwani","JIW","Jiwani","Pakistan"
,,,
"Joacaba","JCB","Joacaba","Brazil"
,,,
"Joao Pessoa","JPA","Castro Pinto","Brazil"
,,,
"Jodhpur","JDH","Jodhpur","India"
,,,
"Joensuu","JOE","Joensuu","Finland"
,,,
"Johannesburg","GCJ","International","South Africa"
,,,
"Johannesburg","HCS","Randburg Heliport","South Africa"
,,,
"Johannesburg","QRA","Randgermiston","South Africa"
,,,
"John Day","JDA","John Day","United States"
,,,
"Johnny Mountain","YJO","Johnny Mountain","Canada"
,,,
"Johnson","JCY","Johnson","United States"
,,,
"Johnson City","TRI","Tri-Cities Regional","United States"
,,,
"Johnston Island","JON","Johnston Island","Us Minor Outlying Islands"
,,,
"Johnstown","JST","Cambria County","United States"
,,,
"Johor Bahru","JHB","Sultan Ismail Intl","Malaysia"
,,,
"Joinville","JOI","Cubatao","Brazil"
,,,
"City name","Airport Code",,"Country name"
,,,
"Joliet","JOT","Municipal","United States"
,,,
"Jolo","JOL","Jolo","Philippines"
,,,
"Jolon","HGT","Hunter AAF","United States"
,,,
"Jomsom","JMO","Jomsom","Nepal"
,,,
"Jonesboro","JBR","Jonesboro","United States"
,,,
"Jonkoping","JKG","Axamo","Sweden"
,,,
"Joplin","JLN","Joplin","United States"
,,,
"Jordan","JDN","Jordan","United States"
,,,
"Jorhat","JRH","Rowriah","India"
,,,
"Jos","JOS","Jos","Nigeria"
,,,
"Jose De San Martin","JSM","Jose De San Martin","Argentina"
,,,
"Josephstaal","JOP","Josephstaal","Papua New Guinea"
